* Measurement data measured by REW V5.20.8
* Source: C:\Users\DABKING\Downloads\harman_over-ear_2015.csv
* Format: Comma/Tab/Space delimited data
* Dated: 2022. 7. 13 ���� 8:03:53
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Measurement imported from C:\Users\DABKING\Downloads\harman_over-ear_2015.csv Format: Comma/Tab/Space delimited data 695 values loaded, 20 Hz to 19,896 Hz log spaced
* Measurement: harman_over-ear_2015
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
132.000000	85.271
134.000000	85.210
136.000000	85.144
138.000000	85.076
140.000000	85.015
143.000000	84.928
145.000000	84.867
147.500000	84.793
150.000000	84.720
152.500000	84.659
155.000000	84.613
157.500000	84.567
160.000000	84.525
162.500000	84.481
165.000000	84.435
167.500000	84.390
170.000000	84.348
172.500000	84.304
175.000000	84.254
177.500000	84.196
180.000000	84.135
182.500000	84.076
185.000000	84.018
187.500000	83.971
190.000000	83.930
192.500000	83.891
195.000000	83.852
197.500000	83.818
200.000000	83.790
203.000000	83.762
206.000000	83.739
209.000000	83.719
212.000000	83.702
214.000000	83.692
218.000000	83.688
220.000000	83.687
224.000000	83.687
227.000000	83.688
230.000000	83.694
233.000000	83.706
236.000000	83.721
240.000000	83.744
243.000000	83.760
247.000000	83.784
250.000000	83.803
254.000000	83.826
258.000000	83.850
262.000000	83.872
265.000000	83.886
269.000000	83.908
272.000000	83.924
276.000000	83.946
280.000000	83.969
285.000000	84.002
290.000000	84.050
295.000000	84.101
300.000000	84.152
304.000000	84.190
307.000000	84.217
311.000000	84.251
315.000000	84.286
320.000000	84.328
325.000000	84.373
330.000000	84.418
335.000000	84.460
340.000000	84.502
345.000000	84.543
350.000000	84.578
355.000000	84.605
360.000000	84.623
365.000000	84.645
370.000000	84.667
375.000000	84.685
382.000000	84.710
387.000000	84.727
395.000000	84.757
400.000000	84.774
406.000000	84.785
412.000000	84.787
418.000000	84.787
425.000000	84.788
431.000000	84.795
437.000000	84.808
444.000000	84.829
450.000000	84.848
455.000000	84.865
462.000000	84.888
468.000000	84.905
475.000000	84.925
482.000000	84.945
487.000000	84.958
494.000000	84.979
500.000000	84.997
508.000000	85.019
515.000000	85.038
522.000000	85.061
530.000000	85.082
538.000000	85.103
545.000000	85.122
552.000000	85.141
560.000000	85.163
570.000000	85.186
580.000000	85.210
590.000000	85.233
600.000000	85.261
608.000000	85.279
615.000000	85.294
622.000000	85.311
630.000000	85.331
640.000000	85.354
650.000000	85.378
660.000000	85.400
670.000000	85.419
680.000000	85.441
690.000000	85.462
700.000000	85.481
710.000000	85.501
720.000000	85.519
730.000000	85.539
740.000000	85.563
750.000000	85.585
762.000000	85.617
775.000000	85.664
788.000000	85.713
800.000000	85.757
812.000000	85.796
825.000000	85.842
838.000000	85.889
850.000000	85.929
862.000000	85.962
875.000000	85.996
885.000000	86.017
900.000000	86.043
912.000000	86.063
925.000000	86.081
938.000000	86.101
950.000000	86.120
962.000000	86.139
975.000000	86.159
988.000000	86.178
1000.000000	86.198
1015.000000	86.237
1030.000000	86.280
1044.000000	86.317
1060.000000	86.358
1075.000000	86.400
1090.000000	86.442
1106.000000	86.485
1120.000000	86.519
1138.000000	86.567
1150.000000	86.606
1172.000000	86.685
1180.000000	86.715
1206.000000	86.807
1220.000000	86.859
1241.000000	86.950
1250.000000	86.993
1265.000000	87.062
1280.000000	87.128
1315.000000	87.290
1320.000000	87.315
1340.000000	87.414
1360.000000	87.520
1380.000000	87.624
1400.000000	87.726
1430.000000	87.876
1450.000000	87.978
1475.000000	88.103
1500.000000	88.224
1525.000000	88.354
1550.000000	88.489
1575.000000	88.629
1600.000000	88.767
1625.000000	88.922
1650.000000	89.105
1675.000000	89.299
1700.000000	89.492
1725.000000	89.680
1750.000000	89.862
1775.000000	90.046
1800.000000	90.228
1825.000000	90.403
1850.000000	90.573
1875.000000	90.731
1900.000000	90.873
1925.000000	91.006
1950.000000	91.136
1975.000000	91.268
2000.000000	91.418
2030.000000	91.647
2060.000000	91.895
2090.000000	92.146
2120.000000	92.395
2140.000000	92.558
2180.000000	92.893
2200.000000	93.062
2240.000000	93.399
2270.000000	93.643
2300.000000	93.859
2330.000000	94.031
2360.000000	94.183
2400.000000	94.377
2430.000000	94.520
2470.000000	94.702
2500.000000	94.839
2540.000000	95.022
2580.000000	95.202
2620.000000	95.373
2650.000000	95.479
2690.000000	95.582
2720.000000	95.648
2760.000000	95.731
2800.000000	95.815
2850.000000	95.917
2900.000000	96.017
2950.000000	96.113
3000.000000	96.204
3040.000000	96.250
3070.000000	96.258
3110.000000	96.246
3150.000000	96.228
3200.000000	96.206
3250.000000	96.179
3300.000000	96.129
3350.000000	96.066
3400.000000	96.002
3450.000000	95.941
3500.000000	95.870
3550.000000	95.790
3600.000000	95.711
3650.000000	95.632
3700.000000	95.554
3750.000000	95.470
3820.000000	95.321
3870.000000	95.208
3950.000000	95.032
4000.000000	94.922
4060.000000	94.780
4120.000000	94.634
4180.000000	94.489
4250.000000	94.323
4310.000000	94.188
4370.000000	94.065
4440.000000	93.929
4500.000000	93.811
4550.000000	93.715
4620.000000	93.584
4680.000000	93.474
4750.000000	93.348
4820.000000	93.223
4870.000000	93.134
4940.000000	93.012
5000.000000	92.907
5080.000000	92.769
5150.000000	92.652
5220.000000	92.537
5300.000000	92.411
5380.000000	92.300
5450.000000	92.207
5520.000000	92.113
5600.000000	92.008
5700.000000	91.883
5800.000000	91.761
5900.000000	91.639
6000.000000	91.515
6080.000000	91.420
6150.000000	91.339
6220.000000	91.259
6300.000000	91.168
6400.000000	91.052
6500.000000	90.936
6600.000000	90.805
6700.000000	90.657
6800.000000	90.508
6900.000000	90.362
7000.000000	90.214
7100.000000	90.059
7200.000000	89.899
7300.000000	89.739
7400.000000	89.582
7500.000000	89.429
7620.000000	89.248
7750.000000	89.053
7880.000000	88.862
8000.000000	88.688
8120.000000	88.498
8250.000000	88.277
8380.000000	88.052
8500.000000	87.849
8620.000000	87.649
8750.000000	87.433
8850.000000	87.271
9000.000000	87.031
9120.000000	86.840
9250.000000	86.637
9380.000000	86.435
9500.000000	86.253
9620.000000	86.075
9750.000000	85.879
9880.000000	85.681
10000.000000	85.477
10150.000000	85.194
10300.000000	84.899
10440.000000	84.630
10600.000000	84.321
10750.000000	84.037
10900.000000	83.760
11060.000000	83.472
11200.000000	83.225
11380.000000	82.911
11500.000000	82.715
11720.000000	82.383
11800.000000	82.265
12060.000000	81.886
12200.000000	81.689
12410.000000	81.397
12500.000000	81.274
12650.000000	81.070
12800.000000	80.867
13150.000000	80.385
13200.000000	80.311
13400.000000	80.000
13600.000000	79.682
13800.000000	79.368
14000.000000	79.058
14300.000000	78.583
14500.000000	78.266
14750.000000	77.872
15000.000000	77.482
15250.000000	77.085
15500.000000	76.670
15750.000000	76.259
16000.000000	75.848
16250.000000	75.431
16500.000000	74.991
16750.000000	74.540
17000.000000	74.093
17250.000000	73.653
17500.000000	73.219
17750.000000	72.792
18000.000000	72.370
18250.000000	71.955
18500.000000	71.549
18750.000000	71.172
19000.000000	70.821
19250.000000	70.483
19500.000000	70.155
19750.000000	69.865
