x	Curve1
3016.9	36.9605
3060.7	36.7916
3105.1	36.6294
3150.1	36.4752
3195.8	36.3306
3242.1	36.197
3289.1	36.076
3336.8	35.9692
3385.2	35.8776
3434.3	35.8015
3484.1	35.7415
3534.6	35.698
3585.9	35.672
3637.9	35.6641
3690.6	35.6753
3744.1	35.7063
3798.4	35.7573
3853.5	35.8288
3909.4	35.922
3966.1	36.0384
4023.6	36.1804
4081.9	36.3502
4141.1	36.5485
4201.2	36.7751
4262.1	37.0299
4323.9	37.312
4386.6	37.6258
4450.2	37.9922
4514.7	38.4386
4580.2	38.985
4646.6	39.6111
4714	40.2753
4782.3	40.9199
4851.7	41.5377
4922	42.1669
4993.4	42.7168
5065.8	43.0558
5139.3	43.1137
5213.8	42.8479
5289.4	42.3157
5366.1	41.598
5443.9	40.7532
5522.9	39.8437
5602.9	38.9238
5684.2	38.0249
5766.6	37.1699
5850.2	36.3606
5935.1	35.6041
6021.1	34.9174
6108.4	34.3286
6197	33.8492
6286.9	33.4611
6378	33.137
6470.5	32.8663
6564.3	32.6527
6659.5	32.5044
6756.1	32.4341
6854.1	32.4624
6953.4	32.6036
7054.3	32.8494
7156.6	33.1907
7260.3	33.6189
7365.6	34.1605
7472.4	35.0461
7580.8	36.1312
7690.7	37.169
7802.2	38.0433
7915.4	38.6237
8030.1	38.6551
8146.6	37.9363
8264.7	36.5083
8384.5	34.814
8506.1	33.0582
8629.5	31.3063
8754.6	29.6022
8881.6	28.1822
9010.3	26.9391
9141	25.7824
9273.5	24.7913
9408	23.7872
9544.4	22.8211
9682.8	22.0065
9823.2	21.426
9965.7	20.9817
10110.2	20.5833
10256.8	20.2242
10405.5	19.8995
10556.4	19.6045
10709.5	19.3426
10864.8	19.1199
11022.3	18.9434
11182.2	18.8216
11344.3	18.7657
11508.8	18.7842
11675.7	18.8802
11845	19.0618
12016.7	19.3485
12191	19.7859
12367.8	20.4549
12547.1	21.4017
12729	22.4023
12913.6	23.5596
13100.9	25.2298
13290.9	27.0259
13483.6	28.1404
13679.1	27.7158
13877.5	26.2932
14078.7	24.5652
14282.8	23.2398
14489.9	22.3966
14700.1	22.2337
14913.2	22.4775
15129.5	22.4075
15348.8	21.6323
15571.4	19.5193
15797.2	16.2246
16026.3	13.5748
16258.7	11.2025
16494.4	9.9897
16733.6	9.6746
16976.2	10.1042
17222.4	10.677
17472.1	10.9043
17725.5	10.6223
17982.5	10.0459
18243.3	9.4324
18507.8	8.9345
18776.2	8.3257
19048.5	6.857
19324.7	4.2838
19604.9	1.4678
