Freq dB Phase
8866.699219 64.480 135.5353
8867.065430 64.469 135.4019
8867.431641 64.445 135.3582
8867.797852 64.421 135.4247
8868.164062 64.406 135.5591
8868.530273 64.404 135.6947
8868.896484 64.411 135.7846
8869.262695 64.419 135.8187
8869.628906 64.426 135.8087
8869.995117 64.430 135.7677
8870.361328 64.431 135.7028
8870.727539 64.428 135.6232
8871.093750 64.419 135.5467
8871.459961 64.407 135.4946
8871.826172 64.395 135.4774
8872.192383 64.386 135.4871
8872.558594 64.381 135.5052
8872.924805 64.379 135.5178
8873.291016 64.378 135.5239
8873.657227 64.377 135.5311
8874.023438 64.376 135.5449
8874.389648 64.375 135.5642
8874.755859 64.374 135.5868
8875.122070 64.372 135.6164
8875.488281 64.369 135.6612
8875.854492 64.367 135.7242
8876.220703 64.368 135.7959
8876.586914 64.371 135.8582
8876.953125 64.375 135.8965
8877.319336 64.377 135.9107
8877.685547 64.375 135.9126
8878.051758 64.369 135.9154
8878.417969 64.361 135.9258
8878.784180 64.351 135.9445
8879.150391 64.341 135.9720
8879.516602 64.330 136.0111
8879.882812 64.322 136.0613
8880.249023 64.317 136.1135
8880.615234 64.317 136.1531
8880.981445 64.318 136.1704
8881.347656 64.321 136.1681
8881.713867 64.324 136.1545
8882.080078 64.329 136.1299
8882.446289 64.336 136.0809
8882.812500 64.341 135.9958
8883.178711 64.339 135.8882
8883.544922 64.327 135.8052
8883.911133 64.309 135.8034
8884.277344 64.296 135.9029
8884.643555 64.299 136.0564
8885.009766 64.319 136.1694
8885.375977 64.346 136.1642
8885.742188 64.363 136.0416
8886.108398 64.358 135.8871
8886.474609 64.335 135.8161
8886.840820 64.307 135.8936
8887.207031 64.293 136.0845
8887.573242 64.301 136.2754
8887.939453 64.323 136.3555
8888.305664 64.341 136.2931
8888.671875 64.342 136.1505
8889.038086 64.323 136.0335
8889.404297 64.295 136.0170
8889.770508 64.273 136.0992
8890.136719 64.265 136.2114
8890.502930 64.268 136.2743
8890.869141 64.273 136.2549
8891.235352 64.271 136.1844
8891.601562 64.259 136.1289
8891.967773 64.243 136.1400
8892.333984 64.235 136.2192
8892.700195 64.240 136.3164
8893.066406 64.258 136.3619
8893.432617 64.280 136.3106
8893.798828 64.295 136.1690
8894.165039 64.294 135.9927
8894.531250 64.278 135.8586
8894.897461 64.252 135.8267
8895.263672 64.228 135.9116
8895.629883 64.216 136.0767
8895.996094 64.219 136.2553
8896.362305 64.233 136.3864
8896.728516 64.250 136.4443
8897.094727 64.262 136.4441
8897.460938 64.266 136.4229
8897.827148 64.265 136.4131
8898.193359 64.262 136.4229
8898.559570 64.260 136.4363
8898.925781 64.259 136.4302
8899.291992 64.255 136.3944
8899.658203 64.246 136.3427
8900.024414 64.230 136.3047
8900.390625 64.211 136.3082
8900.756836 64.195 136.3592
8901.123047 64.185 136.4358
8901.489258 64.185 136.4984
8901.855469 64.190 136.5127
8902.221680 64.195 136.4709
8902.587891 64.194 136.3970
8902.954102 64.186 136.3327
8903.320312 64.176 136.3112
8903.686523 64.168 136.3351
8904.052734 64.169 136.3749
8904.418945 64.175 136.3906
8904.785156 64.182 136.3630
8905.151367 64.185 136.3107
8905.517578 64.180 136.2763
8905.883789 64.174 136.2927
8906.250000 64.172 136.3532
8906.616211 64.178 136.4120
8906.982422 64.189 136.4216
8907.348633 64.193 136.3762
8907.714844 64.186 136.3269
8908.081055 64.168 136.3484
8908.447266 64.152 136.4795
8908.813477 64.151 136.6801
8909.179688 64.168 136.8480
8909.545898 64.194 136.8918
8909.912109 64.211 136.8055
8910.278320 64.206 136.6823
8910.644531 64.182 136.6536
8911.010742 64.158 136.7910
8911.376953 64.157 137.0388
8911.743164 64.186 137.2361
8912.109375 64.231 137.2287
8912.475586 64.264 136.9840
8912.841797 64.261 136.6222
8913.208008 64.220 136.3452
8913.574219 64.160 136.3131
8913.940430 64.114 136.5386
8914.306641 64.105 136.8697
8914.672852 64.134 137.0896
8915.039062 64.174 137.0651
8915.405273 64.195 136.8274
8915.771484 64.182 136.5379
8916.137695 64.140 136.3784
8916.503906 64.093 136.4380
8916.870117 64.067 136.6617
8917.236328 64.071 136.8943
8917.602539 64.095 136.9932
8917.968750 64.116 136.9241
8918.334961 64.118 136.7700
8918.701172 64.099 136.6620
8919.067383 64.073 136.6862
8919.433594 64.058 136.8266
8919.799805 64.062 136.9837
8920.166016 64.079 137.0551
8920.532227 64.094 137.0140
8920.898438 64.094 136.9258
8921.264648 64.079 136.8942
8921.630859 64.062 136.9796
8921.997070 64.060 137.1500
8922.363281 64.078 137.3015
8922.729492 64.107 137.3347
8923.095703 64.132 137.2253
8923.461914 64.139 137.0351
8923.828125 64.125 136.8627
8924.194336 64.099 136.7788
8924.560547 64.072 136.7922
8924.926758 64.051 136.8653
8925.292969 64.037 136.9589
8925.659180 64.028 137.0601
8926.025391 64.023 137.1727
8926.391602 64.026 137.2867
8926.757812 64.038 137.3655
8927.124023 64.055 137.3689
8927.490234 64.067 137.2919
8927.856445 64.069 137.1779
8928.222656 64.060 137.0907
8928.588867 64.048 137.0664
8928.955078 64.041 137.0872
8929.321289 64.042 137.1019
8929.687500 64.045 137.0753
8930.053711 64.042 137.0218
8930.419922 64.032 136.9915
8930.786133 64.019 137.0242
8931.152344 64.013 137.1122
8931.518555 64.016 137.2054
8931.884766 64.026 137.2528
8932.250977 64.034 137.2418
8932.617188 64.034 137.2008
8932.983398 64.024 137.1711
8933.349609 64.009 137.1793
8933.715820 63.990 137.2347
8934.082031 63.970 137.3455
8934.448242 63.953 137.5242
8934.814453 63.946 137.7674
8935.180664 63.957 138.0264
8935.546875 63.988 138.2083
8935.913086 64.029 138.2260
8936.279297 64.061 138.0620
8936.645508 64.070 137.7917
8937.011719 64.051 137.5438
8937.377930 64.017 137.4210
8937.744141 63.986 137.4391
8938.110352 63.970 137.5242
8938.476562 63.971 137.5759
8938.842773 63.977 137.5425
8939.208984 63.976 137.4470
8939.575195 63.967 137.3537
8939.941406 63.954 137.3104
8940.307617 63.945 137.3162
8940.673828 63.943 137.3336
8941.040039 63.947 137.3258
8941.406250 63.952 137.2830
8941.772461 63.953 137.2207
8942.138672 63.949 137.1615
8942.504883 63.940 137.1240
8942.871094 63.929 137.1244
8943.237305 63.917 137.1791
8943.603516 63.909 137.2943
8943.969727 63.912 137.4472
8944.335938 63.928 137.5798
8944.702148 63.954 137.6242
8945.068359 63.978 137.5476
8945.434570 63.986 137.3828
8945.800781 63.972 137.2185
8946.166992 63.942 137.1509
8946.533203 63.910 137.2261
8946.899414 63.891 137.4103
8947.265625 63.892 137.6088
8947.631836 63.908 137.7256
8947.998047 63.927 137.7208
8948.364258 63.935 137.6270
8948.730469 63.928 137.5219
8949.096680 63.910 137.4767
8949.462891 63.893 137.5155
8949.829102 63.884 137.6058
8950.195312 63.887 137.6864
8950.561523 63.895 137.7108
8950.927734 63.901 137.6771
8951.293945 63.899 137.6232
8951.660156 63.889 137.5956
8952.026367 63.879 137.6169
8952.392578 63.873 137.6740
8952.758789 63.873 137.7342
8953.125000 63.876 137.7729
8953.491211 63.879 137.7862
8953.857422 63.882 137.7830
8954.223633 63.882 137.7678
8954.589844 63.881 137.7370
8954.956055 63.875 137.6928
8955.322266 63.863 137.6583
8955.688477 63.846 137.6691
8956.054688 63.831 137.7416
8956.420898 63.827 137.8447
8956.787109 63.835 137.9077
8957.153320 63.845 137.8731
8957.519531 63.845 137.7513
8957.885742 63.826 137.6285
8958.251953 63.793 137.6136
8958.618164 63.764 137.7565
8958.984375 63.756 138.0007
8959.350586 63.774 138.2163
8959.716797 63.809 138.2930
8960.083008 63.840 138.2152
8960.449219 63.854 138.0605
8960.815430 63.854 137.9293
8961.181641 63.848 137.8701
8961.547852 63.846 137.8576
8961.914062 63.850 137.8348
8962.280273 63.852 137.7781
8962.646484 63.845 137.7213
8963.012695 63.833 137.7210
8963.378906 63.824 137.7969
8963.745117 63.827 137.9050
8964.111328 63.841 137.9683
8964.477539 63.856 137.9404
8964.843750 63.860 137.8442
8965.209961 63.849 137.7534
8965.576172 63.828 137.7373
8965.942383 63.807 137.8133
8966.308594 63.797 137.9410
8966.674805 63.797 138.0585
8967.041016 63.802 138.1262
8967.407227 63.807 138.1433
8967.773438 63.807 138.1326
8968.139648 63.803 138.1158
8968.505859 63.795 138.1032
8968.872070 63.785 138.1013
8969.238281 63.773 138.1223
8969.604492 63.762 138.1807
8969.970703 63.756 138.2756
8970.336914 63.760 138.3778
8970.703125 63.773 138.4376
8971.069336 63.791 138.4142
8971.435547 63.801 138.3076
8971.801758 63.798 138.1676
8972.167969 63.779 138.0710
8972.534180 63.754 138.0783
8972.900391 63.735 138.1935
8973.266602 63.732 138.3560
8973.632812 63.745 138.4742
8973.999023 63.763 138.4846
8974.365234 63.772 138.3953
8974.731445 63.762 138.2820
8975.097656 63.738 138.2390
8975.463867 63.710 138.3171
8975.830078 63.694 138.4883
8976.196289 63.695 138.6660
8976.562500 63.708 138.7685
8976.928711 63.721 138.7736
8977.294922 63.725 138.7214
8977.661133 63.722 138.6683
8978.027344 63.716 138.6356
8978.393555 63.713 138.5992
8978.759766 63.709 138.5279
8979.125977 63.698 138.4327
8979.492188 63.677 138.3734
8979.858398 63.655 138.4096
8980.224609 63.647 138.5349
8980.590820 63.660 138.6569
8980.957031 63.692 138.6546
8981.323242 63.722 138.4711
8981.689453 63.731 138.1627
8982.055664 63.711 137.8649
8982.421875 63.670 137.7073
8982.788086 63.627 137.7371
8983.154297 63.599 137.9064
8983.520508 63.591 138.1236
8983.886719 63.599 138.3203
8984.252930 63.616 138.4734
8984.619141 63.639 138.5804
8984.985352 63.665 138.6282
8985.351562 63.691 138.6004
8985.717773 63.707 138.5097
8986.083984 63.710 138.4116
8986.450195 63.703 138.3706
8986.816406 63.697 138.4015
8987.182617 63.702 138.4434
8987.548828 63.714 138.4066
8987.915039 63.716 138.2603
8988.281250 63.694 138.0820
8988.647461 63.647 138.0172
8989.013672 63.596 138.1719
8989.379883 63.566 138.5190
8989.746094 63.574 138.8994
8990.112305 63.611 139.1326
8990.478516 63.653 139.1445
8990.844727 63.678 138.9997
8991.210938 63.680 138.8288
8991.577148 63.669 138.7250
8991.943359 63.656 138.6932
8992.309570 63.648 138.6818
8992.675781 63.640 138.6561
8993.041992 63.628 138.6373
8993.408203 63.612 138.6713
8993.774414 63.604 138.7645
8994.140625 63.610 138.8563
8994.506836 63.626 138.8614
8994.873047 63.637 138.7480
8995.239258 63.629 138.5764
8995.605469 63.601 138.4633
8995.971680 63.564 138.4998
8996.337891 63.539 138.6850
8996.704102 63.537 138.9263
8997.070312 63.557 139.1065
8997.436523 63.585 139.1617
8997.802734 63.609 139.1078
8998.168945 63.622 139.0076
8998.535156 63.627 138.9159
8998.901367 63.628 138.8483
8999.267578 63.629 138.7877
8999.633789 63.628 138.7145
9000.000000 63.623 138.6322
9000.366211 63.610 138.5678
9000.732422 63.592 138.5535
9001.098633 63.574 138.6032
9001.464844 63.561 138.7033
9001.831055 63.555 138.8205
9002.197266 63.555 138.9233
9002.563477 63.556 139.0006
9002.929688 63.556 139.0649
9003.295898 63.556 139.1366
9003.662109 63.558 139.2203
9004.028320 63.566 139.2915
9004.394531 63.578 139.3091
9004.760742 63.589 139.2476
9005.126953 63.590 139.1257
9005.493164 63.576 139.0040
9005.859375 63.551 138.9495
9006.225586 63.527 138.9895
9006.591797 63.514 139.0909
9006.958008 63.514 139.1846
9007.324219 63.522 139.2179
9007.690430 63.529 139.1899
9008.056641 63.532 139.1411
9008.422852 63.531 139.1076
9008.789062 63.534 139.0867
9009.155273 63.542 139.0433
9009.521484 63.547 138.9548
9009.887695 63.544 138.8477
9010.253906 63.531 138.7866
9010.620117 63.518 138.8187
9010.986328 63.516 138.9202
9011.352539 63.532 138.9987
9011.718750 63.555 138.9619
9012.084961 63.567 138.7992
9012.451172 63.554 138.6031
9012.817383 63.519 138.5114
9013.183594 63.477 138.6098
9013.549805 63.453 138.8650
9013.916016 63.455 139.1445
9014.282227 63.476 139.3162
9014.648438 63.497 139.3431
9015.014648 63.502 139.2977
9015.380859 63.492 139.2908
9015.747070 63.480 139.3788
9016.113281 63.482 139.5189
9016.479492 63.500 139.6057
9016.845703 63.523 139.5592
9017.211914 63.533 139.3900
9017.578125 63.520 139.1931
9017.944336 63.487 139.0853
9018.310547 63.449 139.1322
9018.676758 63.424 139.3123
9019.042969 63.421 139.5368
9019.409180 63.436 139.7078
9019.775391 63.460 139.7722
9020.141602 63.480 139.7376
9020.507812 63.490 139.6520
9020.874023 63.489 139.5694
9021.240234 63.481 139.5258
9021.606445 63.471 139.5322
9021.972656 63.462 139.5817
9022.338867 63.457 139.6604
9022.705078 63.458 139.7513
9023.071289 63.464 139.8334
9023.437500 63.474 139.8808
9023.803711 63.485 139.8726
9024.169922 63.490 139.8085
9024.536133 63.484 139.7205
9024.902344 63.466 139.6638
9025.268555 63.443 139.6870
9025.634766 63.424 139.7963
9026.000977 63.418 139.9427
9026.367188 63.427 140.0480
9026.733398 63.441 140.0560
9027.099609 63.450 139.9702
9027.465820 63.446 139.8468
9027.832031 63.432 139.7529
9028.198242 63.414 139.7202
9028.564453 63.401 139.7330
9028.930664 63.393 139.7538
9029.296875 63.388 139.7616
9029.663086 63.384 139.7662
9030.029297 63.380 139.7874
9030.395508 63.381 139.8242
9030.761719 63.388 139.8495
9031.127930 63.398 139.8344
9031.494141 63.405 139.7795
9031.860352 63.404 139.7188
9032.226562 63.397 139.6913
9032.592773 63.390 139.7094
9032.958984 63.384 139.7566
9033.325195 63.380 139.8168
9033.691406 63.375 139.9017
9034.057617 63.371 140.0403
9034.423828 63.378 140.2317
9034.790039 63.405 140.4076
9035.156250 63.447 140.4551
9035.522461 63.488 140.2973
9035.888672 63.503 139.9678
9036.254883 63.480 139.6136
9036.621094 63.424 139.4176
9036.987305 63.361 139.4862
9037.353516 63.319 139.7734
9037.719727 63.316 140.1049
9038.085938 63.341 140.2976
9038.452148 63.370 140.2800
9038.818359 63.382 140.1210
9039.184570 63.370 139.9603
9039.550781 63.344 139.9077
9039.916992 63.323 139.9784
9040.283203 63.318 140.1005
9040.649414 63.327 140.1822
9041.015625 63.340 140.1807
9041.381836 63.345 140.1245
9041.748047 63.341 140.0817
9042.114258 63.332 140.1066
9042.480469 63.329 140.2020
9042.846680 63.338 140.3176
9043.212891 63.359 140.3829
9043.579102 63.382 140.3514
9043.945312 63.396 140.2292
9044.311523 63.393 140.0736
9044.677734 63.372 139.9647
9045.043945 63.341 139.9636
9045.410156 63.313 140.0788
9045.776367 63.299 140.2600
9046.142578 63.298 140.4274
9046.508789 63.306 140.5203
9046.875000 63.311 140.5323
9047.241211 63.306 140.5097
9047.607422 63.293 140.5151
9047.973633 63.279 140.5817
9048.339844 63.274 140.6895
9048.706055 63.282 140.7778
9049.072266 63.297 140.7874
9049.438477 63.312 140.6999
9049.804688 63.316 140.5491
9050.170898 63.306 140.3994
9050.537109 63.288 140.3098
9050.903320 63.269 140.3032
9051.269531 63.259 140.3589
9051.635742 63.261 140.4263
9052.001953 63.272 140.4529
9052.368164 63.285 140.4120
9052.734375 63.292 140.3147
9053.100586 63.288 140.2054
9053.466797 63.273 140.1411
9053.833008 63.254 140.1612
9054.199219 63.240 140.2643
9054.565430 63.238 140.4048
9054.931641 63.246 140.5178
9055.297852 63.259 140.5587
9055.664062 63.266 140.5323
9056.030273 63.261 140.4891
9056.396484 63.246 140.4917
9056.762695 63.229 140.5736
9057.128906 63.221 140.7161
9057.495117 63.225 140.8606
9057.861328 63.239 140.9466
9058.227539 63.254 140.9475
9058.593750 63.263 140.8815
9058.959961 63.261 140.7946
9059.326172 63.251 140.7325
9059.692383 63.238 140.7184
9060.058594 63.228 140.7470
9060.424805 63.223 140.7917
9060.791016 63.224 140.8204
9061.157227 63.228 140.8109
9061.523438 63.228 140.7630
9061.889648 63.221 140.7012
9062.255859 63.206 140.6647
9062.622070 63.187 140.6879
9062.988281 63.170 140.7792
9063.354492 63.162 140.9127
9063.720703 63.164 141.0404
9064.086914 63.173 141.1199
9064.453125 63.181 141.1380
9064.819336 63.184 141.1157
9065.185547 63.179 141.0918
9065.551758 63.170 141.0979
9065.917969 63.161 141.1400
9066.284180 63.158 141.1967
9066.650391 63.161 141.2321
9067.016602 63.167 141.2173
9067.382812 63.171 141.1461
9067.749023 63.166 141.0403
9068.115234 63.153 140.9404
9068.481445 63.133 140.8861
9068.847656 63.113 140.8955
9069.213867 63.100 140.9540
9069.580078 63.096 141.0237
9069.946289 63.099 141.0686
9070.312500 63.104 141.0792
9070.678711 63.107 141.0768
9071.044922 63.108 141.0939
9071.411133 63.112 141.1432
9071.777344 63.125 141.2015
9072.143555 63.146 141.2217
9072.509766 63.168 141.1680
9072.875977 63.181 141.0471
9073.242188 63.180 140.9125
9073.608398 63.165 140.8387
9073.974609 63.145 140.8784
9074.340820 63.133 141.0284
9074.707031 63.137 141.2259
9075.073242 63.159 141.3798
9075.439453 63.188 141.4208
9075.805664 63.212 141.3384
9076.171875 63.220 141.1836
9076.538086 63.210 141.0382
9076.904297 63.187 140.9674
9077.270508 63.164 140.9844
9077.636719 63.149 141.0474
9078.002930 63.141 141.0944
9078.369141 63.134 141.0904
9078.735352 63.121 141.0533
9079.101562 63.099 141.0381
9079.467773 63.074 141.0924
9079.833984 63.056 141.2171
9080.200195 63.052 141.3606
9080.566406 63.061 141.4532
9080.932617 63.075 141.4539
9081.298828 63.083 141.3751
9081.665039 63.080 141.2695
9082.031250 63.068 141.1963
9082.397461 63.052 141.1899
9082.763672 63.041 141.2482
9083.129883 63.040 141.3401
9083.496094 63.049 141.4230
9083.862305 63.066 141.4598
9084.228516 63.084 141.4324
9084.594727 63.096 141.3499
9084.960938 63.098 141.2484
9085.327148 63.091 141.1759
9085.693359 63.078 141.1686
9086.059570 63.068 141.2292
9086.425781 63.064 141.3274
9086.791992 63.069 141.4223
9087.158203 63.077 141.4908
9087.524414 63.085 141.5361
9087.890625 63.094 141.5697
9088.256836 63.106 141.5854
9088.623047 63.121 141.5527
9088.989258 63.133 141.4422
9089.355469 63.133 141.2609
9089.721680 63.115 141.0663
9090.087891 63.080 140.9421
9090.454102 63.037 140.9495
9090.820312 63.002 141.0875
9091.186523 62.985 141.2920
9091.552734 62.986 141.4753
9091.918945 62.998 141.5779
9092.285156 63.010 141.5938
9092.651367 63.015 141.5599
9093.017578 63.013 141.5251
9093.383789 63.007 141.5235
9093.750000 63.002 141.5627
9094.116211 63.003 141.6263
9094.482422 63.010 141.6854
9094.848633 63.022 141.7133
9095.214844 63.034 141.7007
9095.581055 63.042 141.6630
9095.947266 63.045 141.6298
9096.313477 63.047 141.6217
9096.679688 63.050 141.6293
9097.045898 63.058 141.6176
9097.412109 63.065 141.5578
9097.778320 63.062 141.4626
9098.144531 63.047 141.3894
9098.510742 63.026 141.3994
9098.876953 63.009 141.5021
9099.243164 63.008 141.6337
9099.609375 63.019 141.7000
9099.975586 63.029 141.6559
9100.341797 63.025 141.5504
9100.708008 63.005 141.4918
9101.074219 62.981 141.5569
9101.440430 62.974 141.7134
9101.806641 62.990 141.8300
9102.172852 63.017 141.7791
9102.539062 63.029 141.5494
9102.905273 63.009 141.2696
9103.271484 62.959 141.1265
9103.637695 62.903 141.2352
9104.003906 62.872 141.5503
9104.370117 62.880 141.8903
9104.736328 62.916 142.0689
9105.102539 62.953 142.0239
9105.468750 62.968 141.8422
9105.834961 62.955 141.6818
9106.201172 62.928 141.6607
9106.567383 62.908 141.7883
9106.933594 62.909 141.9749
9107.299805 62.928 142.1054
9107.666016 62.953 142.1158
9108.032227 62.970 142.0204
9108.398438 62.971 141.8854
9108.764648 62.958 141.7826
9109.130859 62.938 141.7543
9109.497070 62.918 141.8040
9109.863281 62.905 141.9069
9110.229492 62.899 142.0293
9110.595703 62.900 142.1425
9110.961914 62.906 142.2308
9111.328125 62.915 142.2885
9111.694336 62.924 142.3149
9112.060547 62.932 142.3105
9112.426758 62.937 142.2779
9112.792969 62.937 142.2270
9113.159180 62.930 142.1783
9113.525391 62.919 142.1569
9113.891602 62.906 142.1777
9114.257812 62.898 142.2324
9114.624023 62.895 142.2904
9114.990234 62.897 142.3172
9115.356445 62.898 142.3002
9115.722656 62.892 142.2613
9116.088867 62.880 142.2436
9116.455078 62.865 142.2799
9116.821289 62.856 142.3652
9117.187500 62.858 142.4552
9117.553711 62.867 142.4968
9117.919922 62.876 142.4668
9118.286133 62.878 142.3894
9118.652344 62.870 142.3162
9119.018555 62.857 142.2867
9119.384766 62.846 142.3005
9119.750977 62.839 142.3247
9120.117188 62.834 142.3315
9120.483398 62.826 142.3308
9120.849609 62.813 142.3631
9121.215820 62.803 142.4569
9121.582031 62.804 142.5879
9121.948242 62.819 142.6831
9122.314453 62.839 142.6780
9122.680664 62.850 142.5769
9123.046875 62.845 142.4591
9123.413086 62.829 142.4175
9123.779297 62.816 142.4761
9124.145508 62.818 142.5577
9124.511719 62.832 142.5453
9124.877930 62.838 142.3917
9125.244141 62.817 142.1830
9125.610352 62.767 142.0941
9125.976562 62.708 142.2632
9126.342773 62.675 142.6736
9126.708984 62.687 143.1402
9127.075195 62.738 143.4340
9127.441406 62.797 143.4438
9127.807617 62.836 143.2354
9128.173828 62.844 142.9760
9128.540039 62.830 142.8053
9128.906250 62.814 142.7505
9129.272461 62.808 142.7396
9129.638672 62.807 142.6904
9130.004883 62.801 142.5913
9130.371094 62.784 142.5041
9130.737305 62.762 142.4971
9131.103516 62.747 142.5757
9131.469727 62.747 142.6714
9131.835938 62.760 142.6972
9132.202148 62.772 142.6169
9132.568359 62.773 142.4685
9132.934570 62.759 142.3301
9133.300781 62.735 142.2641
9133.666992 62.713 142.2839
9134.033203 62.697 142.3605
9134.399414 62.689 142.4551
9134.765625 62.688 142.5448
9135.131836 62.690 142.6252
9135.498047 62.696 142.6965
9135.864258 62.706 142.7525
9136.230469 62.717 142.7826
9136.596680 62.728 142.7810
9136.962891 62.735 142.7541
9137.329102 62.736 142.7189
9137.695312 62.731 142.6980
9138.061523 62.721 142.7140
9138.427734 62.710 142.7839
9138.793945 62.702 142.9107
9139.160156 62.704 143.0741
9139.526367 62.717 143.2285
9139.892578 62.741 143.3168
9140.258789 62.767 143.2996
9140.625000 62.784 143.1796
9140.991211 62.786 143.0074
9141.357422 62.769 142.8589
9141.723633 62.743 142.7958
9142.089844 62.717 142.8333
9142.456055 62.701 142.9337
9142.822266 62.698 143.0328
9143.188477 62.703 143.0799
9143.554688 62.709 143.0626
9143.920898 62.711 143.0034
9144.287109 62.706 142.9359
9144.653320 62.697 142.8860
9145.019531 62.686 142.8688
9145.385742 62.674 142.8959
9145.751953 62.666 142.9739
9146.118164 62.668 143.0907
9146.484375 62.681 143.2040
9146.850586 62.702 143.2576
9147.216797 62.722 143.2267
9147.583008 62.729 143.1557
9147.949219 62.720 143.1472
9148.315430 62.708 143.2903
9148.681641 62.716 143.5710
9149.047852 62.757 143.8428
9149.414062 62.825 143.9083
9149.780273 62.887 143.6674
9150.146484 62.909 143.2078
9150.512695 62.874 142.7674
9150.878906 62.800 142.5961
9151.245117 62.726 142.7946
9151.611328 62.690 143.2354
9151.977539 62.703 143.6461
9152.343750 62.742 143.8107
9152.709961 62.770 143.7140
9153.076172 62.765 143.5184
9153.442383 62.733 143.4197
9153.808594 62.696 143.5025
9154.174805 62.680 143.6933
9154.541016 62.687 143.8402
9154.907227 62.703 143.8458
9155.273438 62.709 143.7343
9155.639648 62.698 143.6089
9156.005859 62.677 143.5555
9156.372070 62.661 143.5799
9156.738281 62.656 143.6229
9157.104492 62.658 143.6285
9157.470703 62.659 143.5935
9157.836914 62.657 143.5538
9158.203125 62.656 143.5315
9158.569336 62.659 143.5031
9158.935547 62.664 143.4245
9159.301758 62.660 143.2916
9159.667969 62.640 143.1693
9160.034180 62.608 143.1546
9160.400391 62.580 143.2945
9160.766602 62.573 143.5263
9161.132812 62.593 143.7052
9161.499023 62.623 143.7106
9161.865234 62.640 143.5455
9162.231445 62.626 143.3421
9162.597656 62.587 143.2723
9162.963867 62.548 143.4241
9163.330078 62.535 143.7291
9163.696289 62.557 144.0056
9164.062500 62.600 144.0925
9164.428711 62.636 143.9631
9164.794922 62.646 143.7311
9165.161133 62.629 143.5582
9165.527344 62.603 143.5418
9165.893555 62.589 143.6570
9166.259766 62.595 143.7925
9166.625977 62.615 143.8462
9166.992188 62.633 143.7971
9167.358398 62.640 143.7020
9167.724609 62.637 143.6327
9168.090820 62.630 143.6179
9168.457031 62.627 143.6355
9168.823242 62.625 143.6525
9169.189453 62.622 143.6659
9169.555664 62.616 143.7025
9169.921875 62.611 143.7791
9170.288086 62.613 143.8688
9170.654297 62.621 143.9165
9171.020508 62.625 143.8951
9171.386719 62.615 143.8506
9171.752930 62.591 143.8838
9172.119141 62.566 144.0706
9172.485352 62.565 144.3777
9172.851562 62.597 144.6516
9173.217773 62.653 144.7123
9173.583984 62.705 144.4837
9173.950195 62.721 144.0557
9174.316406 62.691 143.6339
9174.682617 62.628 143.4197
9175.048828 62.563 143.4914
9175.415039 62.526 143.7585
9175.781250 62.526 144.0289
9176.147461 62.548 144.1450
9176.513672 62.567 144.0797
9176.879883 62.567 143.9284
9177.246094 62.546 143.8236
9177.612305 62.519 143.8438
9177.978516 62.502 143.9727
9178.344727 62.503 144.1276
9178.710938 62.517 144.2252
9179.077148 62.535 144.2329
9179.443359 62.547 144.1730
9179.809570 62.550 144.0907
9180.175781 62.545 144.0214
9180.541992 62.536 143.9799
9180.908203 62.525 143.9692
9181.274414 62.513 143.9914
9181.640625 62.503 144.0460
9182.006836 62.499 144.1181
9182.373047 62.501 144.1749
9182.739258 62.506 144.1823
9183.105469 62.506 144.1338
9183.471680 62.495 144.0659
9183.837891 62.474 144.0410
9184.204102 62.449 144.1052
9184.570312 62.433 144.2500
9184.936523 62.432 144.4118
9185.302734 62.444 144.5148
9185.668945 62.458 144.5254
9186.035156 62.464 144.4713
9186.401367 62.462 144.4118
9186.767578 62.455 144.3869
9187.133789 62.452 144.3883
9187.500000 62.452 144.3777
9187.866211 62.452 144.3324
9188.232422 62.447 144.2736
9188.598633 62.436 144.2475
9188.964844 62.426 144.2786
9189.331055 62.425 144.3400
9189.697266 62.432 144.3747
9190.063477 62.441 144.3488
9190.429688 62.443 144.2854
9190.795898 62.437 144.2443
9191.162109 62.429 144.2651
9191.528320 62.427 144.3285
9191.894531 62.434 144.3749
9192.260742 62.441 144.3664
9192.626953 62.439 144.3298
9192.993164 62.428 144.3358
9193.359375 62.416 144.4313
9193.725586 62.415 144.5885
9194.091797 62.428 144.7238
9194.458008 62.446 144.7755
9194.824219 62.455 144.7643
9195.190430 62.452 144.7771
9195.556641 62.449 144.8813
9195.922852 62.461 145.0477
9196.289062 62.495 145.1530
9196.655273 62.539 145.0739
9197.021484 62.568 144.7902
9197.387695 62.563 144.4110
9197.753906 62.522 144.1086
9198.120117 62.461 144.0155
9198.486328 62.406 144.1516
9198.852539 62.375 144.4246
9199.218750 62.373 144.6980
9199.584961 62.389 144.8697
9199.951172 62.409 144.9088
9200.317383 62.420 144.8452
9200.683594 62.417 144.7431
9201.049805 62.399 144.6774
9201.416016 62.374 144.7083
9201.782227 62.355 144.8506
9202.148438 62.354 145.0508
9202.514648 62.374 145.2039
9202.880859 62.404 145.2157
9203.247070 62.425 145.0735
9203.613281 62.422 144.8647
9203.979492 62.397 144.7246
9204.345703 62.363 144.7457
9204.711914 62.342 144.9097
9205.078125 62.346 145.0994
9205.444336 62.368 145.1877
9205.810547 62.390 145.1308
9206.176758 62.397 144.9904
9206.542969 62.386 144.8736
9206.909180 62.370 144.8477
9207.275391 62.360 144.8942
9207.641602 62.363 144.9366
