x    Curve1
523.73    36.4456
531.28    36.4475
538.94    36.4496
546.7    36.4516
554.58    36.4532
562.58    36.4544
570.69    36.455
578.91    36.4547
587.26    36.4533
595.72    36.4508
604.31    36.4469
613.02    36.4422
621.86    36.4377
630.82    36.4344
639.92    36.4333
649.14    36.4355
658.5    36.4419
667.99    36.4536
677.62    36.4708
687.39    36.4925
697.29    36.5177
707.35    36.5454
717.54    36.5745
727.88    36.6041
738.38    36.6331
749.02    36.6607
759.82    36.688
770.77    36.7165
781.88    36.7477
793.15    36.7834
804.58    36.8254
816.18    36.8752
827.95    36.9345
839.88    37.0028
851.99    37.0793
864.27    37.163
876.73    37.2532
889.36    37.349
902.18    37.4494
915.19    37.5539
928.38    37.6633
941.76    37.7786
955.34    37.9007
969.11    38.0307
983.08    38.1697
997.25    38.3183
1011.62    38.4743
1026.2    38.6349
1041    38.7969
1056    38.9574
1071.22    39.1132
1086.67    39.2627
1102.33    39.4077
1118.22    39.5508
1134.34    39.6947
1150.69    39.8422
1167.28    39.9964
1184.1    40.159
1201.17    40.3274
1218.48    40.4978
1236.05    40.6664
1253.86    40.8297
1271.94    40.9849
1290.27    41.1325
1308.87    41.2743
1327.74    41.4121
1346.88    41.5471
1366.29    41.6806
1385.99    41.8138
1405.97    41.9475
1426.23    42.0822
1446.79    42.2182
1467.65    42.3557
1488.8    42.4951
1510.26    42.6367
1532.03    42.7805
1554.11    42.9262
1576.52    43.0736
1599.24    43.2225
1622.29    43.3726
1645.68    43.5238
1669.4    43.6763
1693.46    43.8308
1717.87    43.9879
1742.64    44.1482
1767.76    44.3126
1793.24    44.4817
1819.09    44.6551
1845.31    44.832
1871.91    45.0111
1898.89    45.1913
1926.26    45.3715
1954.03    45.5506
1982.19    45.7287
2010.77    45.9056
2039.75    46.0814
2069.15    46.256
2098.98    46.4293
2129.24    46.6009
2159.93    46.7698
2191.06    46.9354
2222.65    47.0968
2254.68    47.2535
2287.18    47.4045
2320.15    47.5468
2353.6    47.6777
2387.5    47.7948
2421.9    47.8962
2456.8    47.9809
2492.3    48.048
2528.2    48.0985
2564.6    48.1336
2601.6    48.1538
2639.1    48.1592
2677.1    48.1499
2715.7    48.1251
2754.9    48.0843
2794.6    48.0285
2834.9    47.9603
2875.7    47.8824
2917.2    47.798
2959.2    47.7103
3001.9    47.6229
3045.2    47.5385
3089.1    47.4578
3133.6    47.3809
3178.8    47.3081
3224.6    47.2394
3271.1    47.1752
3318.2    47.1156
3366    47.0611
3414.6    47.0123
3463.8    46.9701
3513.7    46.9351
3564.4    46.9079
3615.7    46.8889
3667.9    46.8787
3720.7    46.876
3774.4    46.8782
3828.8    46.8829
3884    46.8874
3939.9    46.8896
3996.7    46.887
4054.3    46.8776
4112.8    46.8593
4172.1    46.8305
4232.2    46.7891
4293.2    46.7323
4355.1    46.6561
4417.9    46.5549
4481.6    46.4198
4546.2    46.2431
4611.7    46.0195
4678.2    45.7453
4745.6    45.4203
4814    45.0507
4883.4    44.6469
4953.8    44.2261
5025.2    43.8109
5097.6    43.4061
5171.1    42.9913
5245.6    42.5369
5321.3    42.0164
5398    41.4598
5475.8    40.9248
5554.7    40.4493
5634.8    40.0386
5716    39.6833
5798.4    39.3795
5882    39.1392
5966.8    38.9863
6052.8    38.9694
6140    39.1829
6228.5    39.5939
6318.3    40.0026
6409.4    40.2906
6501.8    40.4652
6595.5    40.5811
6690.6    40.6688
6787    40.7467
6884.8    40.8304
6984.1    40.9403
7084.7    41.1084
7186.9    41.3634
7290.5    41.732
7395.6    42.2235
7502.2    42.7992
7610.3    43.4611
7720    44.2251
7831.3    45.1549
7944.2    46.4172
8058.7    47.5072
8174.8    48.6017
8292.7    49.8623
8412.2    50.7799
8533.5    51.1682
8656.5    50.8741
8781.3    50.1445
8907.8    49.361
9036.2    48.6631
9166.5    47.9864
9298.6    47.3938
9432.7    47.005
9568.6    46.9165
9706.6    47.052
9846.5    47.2291
9988.4    47.2532
10132.4    46.995
10278.4    46.1945
10426.6    44.9297
10576.9    43.1498
10729.4    41.484
10884    39.1636
11040.9    37.3546
11200.1    35.1147
11361.5    33.4211
11525.3    32.0399
11691.4    30.7254
11859.9    29.502
12030.9    28.5393
12204.3    27.7423
12380.2    27.0768
12558.7    26.508
12739.7    25.8959
12923.3    25.0005
13109.6    24.253
13298.6    24.0269
13490.3    24.0523
13684.7    24.1889
13882    24.3974
14082.1    24.6689
14285.1    25.0222
14491    25.5608
14699.9    26.4331
14911.8    27.268
15126.7    27.7188
15344.8    27.5981
15566    26.9869
15790.3    26.0047
16018    24.5251
16248.8    22.817
16483.1    21.0762
16720.7    19.2815
16961.7    17.8364
17206.2    16.626
17454.2    15.2146
17705.8    13.3948
17961    11.715
18219.9    9.297
18482.6    6.749
18749    4.1312
19019.2    1.5111
