x	Curve1
10428.3	36.4128
10578.7	36.5453
10731.1	36.5842
10885.8	36.5215
11042.8	36.3802
11201.9	36.1986
11363.4	36.0089
11527.2	35.8408
11693.4	35.7253
11862	35.6948
12032.9	35.7564
12206.4	35.9016
12382.4	36.1228
12560.8	36.4121
12741.9	36.7622
12925.6	37.1997
13111.9	37.7731
13300.9	38.4541
13492.7	39.0399
13687.2	39.3365
13884.5	39.2394
14084.6	38.8233
14287.6	38.1494
14493.6	37.2036
14702.5	36.5106
14914.5	36.0856
15129.5	35.7008
15347.6	35.2714
15568.8	34.6402
15793.2	33.5039
16020.9	31.6055
16251.8	28.8528
16486.1	25.6154
16723.7	22.0854
16964.8	19.5283
17209.4	16.9109
17457.4	14.3099
17709.1	11.8083
17964.4	9.9807
18223.3	7.3401
18486	5.4561
18752.5	3.2446
19022.8	2.1052
