x    Curve1
250.43    37.6263
254.01    37.6329
257.64    37.598
261.32    37.5548
265.06    37.5089
268.84    37.463
272.68    37.4181
276.58    37.3751
280.53    37.3347
284.54    37.2975
288.6    37.2642
292.73    37.2349
296.91    37.209
301.15    37.1861
305.45    37.166
309.82    37.1486
314.25    37.1351
318.73    37.1171
323.29    37.0995
327.91    37.0822
332.59    37.0651
337.34    37.0484
342.16    37.0321
347.05    37.0169
352.01    36.9925
357.04    36.9597
362.14    36.9273
367.31    36.8946
372.56    36.8613
377.89    36.8266
383.28    36.7893
388.76    36.8169
394.31    36.9002
399.95    36.9711
405.66    37.0232
411.46    37.052
417.34    37.0723
423.3    37.0808
429.35    37.0753
435.48    37.0583
441.7    37.0324
448.01    36.9954
454.41    36.9482
460.91    36.9063
467.49    36.8969
474.17    36.903
480.94    36.9151
487.82    36.9312
494.79    36.8407
501.85    36.8129
509.02    36.8015
516.3    36.7943
523.67    36.7883
531.15    36.7825
538.74    36.7764
546.44    36.7696
554.25    36.7619
562.17    36.7535
570.2    36.7446
578.34    36.7354
586.61    36.7264
594.99    36.7175
603.49    36.7092
612.11    36.7015
620.86    36.6949
629.73    36.6897
638.72    36.6866
647.85    36.6865
657.1    36.6915
666.49    36.7048
676.01    36.73
685.67    36.7705
695.47    36.817
705.41    36.846
715.48    36.8587
725.71    36.8649
736.07    36.8692
746.59    36.8745
757.26    36.8824
768.08    36.8948
779.05    36.9126
790.18    36.9362
801.47    36.9664
812.92    37.0036
824.53    37.0488
836.31    37.1027
848.26    37.1664
860.38    37.2399
872.67    37.3222
885.14    37.4121
897.79    37.5085
910.61    37.6101
923.62    37.7155
936.82    37.8234
950.2    37.9337
963.78    38.0472
977.55    38.1648
991.52    38.2876
1005.68    38.4163
1020.05    38.552
1034.62    38.6948
1049.41    38.8445
1064.4    39.0007
1079.61    39.1632
1095.03    39.3317
1110.67    39.5059
1126.54    39.6845
1142.64    39.8646
1158.96    40.043
1175.52    40.2168
1192.32    40.3832
1209.35    40.5404
1226.63    40.6899
1244.15    40.8342
1261.93    40.9758
1279.96    41.1166
1298.24    41.2589
1316.79    41.4044
1335.61    41.5521
1354.69    41.7004
1374.04    41.8477
1393.67    41.9921
1413.58    42.1323
1433.78    42.2673
1454.26    42.3981
1475.04    42.5261
1496.12    42.6525
1517.49    42.7784
1539.17    42.9051
1561.16    43.0335
1583.47    43.1634
1606.09    43.2939
1629.03    43.424
1652.31    43.5528
1675.92    43.6793
1699.86    43.8029
1724.15    43.9243
1748.78    44.0459
1773.76    44.1702
1799.1    44.2997
1824.81    44.4372
1850.88    44.5861
1877.32    44.748
1904.14    44.9205
1931.35    45.1004
1958.94    45.2839
1986.93    45.4668
2015.32    45.6449
2044.11    45.8171
2073.31    45.9838
2102.94    46.1456
2132.98    46.3032
2163.46    46.4569
2194.36    46.6075
2225.72    46.7555
2257.51    46.9012
2289.77    47.0453
2322.48    47.188
2355.66    47.3299
2389.3    47.4698
2423.5    47.6032
2458.1    47.7251
2493.2    47.8315
2528.8    47.9195
2564.9    47.9876
2601.6    48.0357
2638.8    48.0671
2676.5    48.0853
2714.7    48.0924
2753.5    48.0902
2792.8    48.0799
2832.7    48.0625
2873.2    48.0385
2914.2    48.0062
2955.9    47.9623
2998.1    47.9039
3040.9    47.8291
3084.4    47.7382
3128.5    47.6335
3173.2    47.5192
3218.5    47.3986
3264.5    47.2743
3311.1    47.1486
3358.4    47.0235
3406.4    46.9007
3455.1    46.7808
3504.4    46.6642
3554.5    46.5508
3605.3    46.4408
3656.8    46.3346
3709    46.2321
3762    46.1333
3815.8    46.0373
3870.3    45.9435
3925.6    45.8509
3981.7    45.759
4038.6    45.6668
4096.3    45.5733
4154.8    45.4762
4214.1    45.372
4274.3    45.2571
4335.4    45.1275
4397.4    44.9782
4460.2    44.8037
4523.9    44.6024
4588.5    44.3759
4654.1    44.1246
4720.6    43.8465
4788    43.5287
4856.4    43.1481
4925.8    42.8107
4996.2    42.4732
5067.6    42.1381
5140    41.7682
5213.4    41.3905
5287.9    41.011
5363.4    40.6492
5440.1    40.3657
5517.8    40.0839
5596.6    39.8094
5676.6    39.546
5757.7    39.2987
5840    39.0697
5923.4    38.8541
6008    38.645
6093.9    38.4319
6180.9    38.1992
6269.2    37.9371
6358.8    37.643
6449.6    37.3536
6541.8    37.0772
6635.2    36.7996
6730    36.5211
6826.2    36.2394
6923.7    36.027
7022.6    35.8337
7123    35.7173
7224.7    35.659
7328    35.5878
7432.7    35.5152
7538.9    35.4625
7646.6    35.4421
7755.8    35.465
7866.6    35.5364
7979    35.6568
8093    35.8219
8208.6    36.0209
8325.9    36.2463
8444.9    36.4938
8565.5    36.761
8687.9    37.0453
8812    37.3379
8937.9    37.6249
9065.6    37.8891
9195.1    38.1112
9326.5    38.2834
9459.7    38.4054
9594.9    38.4706
9732    38.4593
9871    38.3655
10012    38.2408
10155.1    38.1283
10300.2    38.0304
10447.3    37.9475
10596.6    37.8851
10748    37.8662
10901.5    37.9454
11057.3    38.1775
11215.3    38.5711
11375.5    39.126
11538    40.0112
11702.9    41.4742
11870.1    42.7863
12039.7    44.5365
12211.7    46.3565
12386.1    47.1051
12563.1    47.4433
12742.6    47.0213
12924.6    46.0754
13109.3    44.2759
13296.6    42.5266
13486.6    40.944
13679.2    38.2628
13874.7    36.1431
14072.9    34.326
14274    31.789
14477.9    29.1996
14684.7    26.601
14894.5    24.0027
15107.3    21.4191
15323.2    18.8342
15542.1    17.0173
15764.2    14.9399
15989.4    12.6443
16217.8    10.9549
16449.5    9.2076
16684.5    7.4702
16922.9    5.9938
17164.7    4.7577
17409.9    3.3812
17658.7    1.7115
17893.6    0.5941
