Freq dB Phase
12694.702148 69.365 -104.3458
12695.068359 69.356 -104.2223
12695.434570 69.364 -104.0990
12695.800781 69.383 -104.0497
12696.166992 69.402 -104.0932
12696.533203 69.412 -104.1925
12696.899414 69.411 -104.2867
12697.265625 69.404 -104.3308
12697.631836 69.398 -104.3190
12697.998047 69.399 -104.2822
12698.364258 69.405 -104.2632
12698.730469 69.413 -104.2868
12699.096680 69.416 -104.3434
12699.462891 69.412 -104.3961
12699.829102 69.403 -104.4056
12700.195312 69.396 -104.3600
12700.561523 69.397 -104.2866
12700.927734 69.408 -104.2375
12701.293945 69.421 -104.2535
12701.660156 69.430 -104.3317
12702.026367 69.427 -104.4231
12702.392578 69.414 -104.4638
12702.758789 69.402 -104.4205
12703.125000 69.400 -104.3176
12703.491211 69.411 -104.2238
12703.857422 69.430 -104.2027
12704.223633 69.447 -104.2674
12704.589844 69.452 -104.3720
12704.956055 69.446 -104.4452
12705.322266 69.435 -104.4404
12705.688477 69.431 -104.3653
12706.054688 69.439 -104.2727
12706.420898 69.456 -104.2215
12706.787109 69.476 -104.2396
12707.153320 69.491 -104.3142
12707.519531 69.497 -104.4086
12707.885742 69.496 -104.4870
12708.251953 69.491 -104.5301
12708.618164 69.487 -104.5374
12708.984375 69.485 -104.5217
12709.350586 69.486 -104.5025
12709.716797 69.489 -104.4977
12710.083008 69.492 -104.5124
12710.449219 69.490 -104.5314
12710.815430 69.484 -104.5239
12711.181641 69.478 -104.4649
12711.547852 69.479 -104.3612
12711.914062 69.491 -104.2581
12712.280273 69.512 -104.2149
12712.646484 69.533 -104.2601
12713.012695 69.545 -104.3651
12713.378906 69.542 -104.4586
12713.745117 69.534 -104.4774
12714.111328 69.531 -104.4157
12714.477539 69.542 -104.3364
12714.843750 69.565 -104.3274
12715.209961 69.588 -104.4365
12715.576172 69.597 -104.6346
12715.942383 69.586 -104.8335
12716.308594 69.559 -104.9417
12716.674805 69.530 -104.9195
12717.041016 69.511 -104.7966
12717.407227 69.508 -104.6455
12717.773438 69.517 -104.5316
12718.139648 69.530 -104.4794
12718.505859 69.541 -104.4736
12718.872070 69.549 -104.4847
12719.238281 69.553 -104.4930
12719.604492 69.558 -104.4961
12719.970703 69.563 -104.4996
12720.336914 69.567 -104.5054
12720.703125 69.570 -104.5084
12721.069336 69.573 -104.5032
12721.435547 69.578 -104.4928
12721.801758 69.585 -104.4885
12722.167969 69.592 -104.5008
12722.534180 69.597 -104.5290
12722.900391 69.598 -104.5580
12723.266602 69.596 -104.5672
12723.632812 69.594 -104.5466
12723.999023 69.597 -104.5070
12724.365234 69.604 -104.4761
12724.731445 69.614 -104.4801
12725.097656 69.621 -104.5239
12725.463867 69.621 -104.5846
12725.830078 69.615 -104.6249
12726.196289 69.606 -104.6180
12726.562500 69.600 -104.5653
12726.928711 69.602 -104.4951
12727.294922 69.609 -104.4421
12727.661133 69.620 -104.4247
12728.027344 69.630 -104.4383
12728.393555 69.637 -104.4673
12728.759766 69.643 -104.5022
12729.125977 69.649 -104.5461
12729.492188 69.653 -104.6046
12729.858398 69.652 -104.6702
12730.224609 69.646 -104.7191
12730.590820 69.638 -104.7254
12730.957031 69.632 -104.6830
12731.323242 69.634 -104.6161
12731.689453 69.644 -104.5664
12732.055664 69.657 -104.5651
12732.421875 69.667 -104.6121
12732.788086 69.671 -104.6785
12733.154297 69.667 -104.7270
12733.520508 69.661 -104.7363
12733.886719 69.657 -104.7105
12734.252930 69.656 -104.6693
12734.619141 69.657 -104.6298
12734.985352 69.660 -104.5948
12735.351562 69.662 -104.5557
12735.717773 69.666 -104.5049
12736.083984 69.673 -104.4467
12736.450195 69.685 -104.3984
12736.816406 69.701 -104.3813
12737.182617 69.717 -104.4075
12737.548828 69.729 -104.4724
12737.915039 69.735 -104.5542
12738.281250 69.735 -104.6241
12738.647461 69.731 -104.6594
12739.013672 69.728 -104.6565
12739.379883 69.730 -104.6342
12739.746094 69.737 -104.6239
12740.112305 69.746 -104.6495
12740.478516 69.750 -104.7097
12740.844727 69.747 -104.7745
12741.210938 69.738 -104.8012
12741.577148 69.727 -104.7627
12741.943359 69.723 -104.6690
12742.309570 69.731 -104.5670
12742.675781 69.748 -104.5138
12743.041992 69.766 -104.5408
12743.408203 69.776 -104.6332
12743.774414 69.775 -104.7386
12744.140625 69.763 -104.7981
12744.506836 69.748 -104.7809
12744.873047 69.740 -104.6999
12745.239258 69.742 -104.6005
12745.605469 69.753 -104.5310
12745.971680 69.767 -104.5171
12746.337891 69.779 -104.5545
12746.704102 69.785 -104.6198
12747.070312 69.785 -104.6855
12747.436523 69.780 -104.7283
12747.802734 69.772 -104.7314
12748.168945 69.766 -104.6883
12748.535156 69.766 -104.6100
12748.901367 69.776 -104.5305
12749.267578 69.793 -104.4959
12749.633789 69.812 -104.5368
12750.000000 69.824 -104.6414
12750.366211 69.822 -104.7528
12750.732422 69.810 -104.8009
12751.098633 69.798 -104.7517
12751.464844 69.799 -104.6382
12751.831055 69.816 -104.5449
12752.197266 69.841 -104.5485
12752.563477 69.861 -104.6622
12752.929688 69.866 -104.8260
12753.295898 69.854 -104.9499
12753.662109 69.835 -104.9760
12754.028320 69.822 -104.9132
12754.394531 69.820 -104.8197
12754.760742 69.827 -104.7500
12755.126953 69.834 -104.7149
12755.493164 69.840 -104.6869
12755.859375 69.847 -104.6416
12756.225586 69.859 -104.5919
12756.591797 69.877 -104.5815
12756.958008 69.894 -104.6421
12757.324219 69.902 -104.7544
12757.690430 69.895 -104.8513
12758.056641 69.879 -104.8627
12758.422852 69.868 -104.7699
12758.789062 69.871 -104.6251
12759.155273 69.890 -104.5186
12759.521484 69.915 -104.5161
12759.887695 69.933 -104.6163
12760.253906 69.937 -104.7566
12760.620117 69.926 -104.8579
12760.986328 69.909 -104.8733
12761.352539 69.897 -104.8125
12761.718750 69.897 -104.7281
12762.084961 69.905 -104.6768
12762.451172 69.914 -104.6847
12762.817383 69.919 -104.7351
12763.183594 69.917 -104.7858
12763.549805 69.911 -104.7994
12763.916016 69.907 -104.7686
12764.282227 69.910 -104.7206
12764.648438 69.920 -104.6978
12765.014648 69.933 -104.7271
12765.380859 69.942 -104.8006
12765.747070 69.943 -104.8812
12766.113281 69.939 -104.9303
12766.479492 69.935 -104.9354
12766.845703 69.935 -104.9168
12767.211914 69.940 -104.9071
12767.578125 69.946 -104.9208
12767.944336 69.947 -104.9403
12768.310547 69.945 -104.9331
12768.676758 69.946 -104.8835
12769.042969 69.954 -104.8136
12769.409180 69.969 -104.7714
12769.775391 69.988 -104.7950
12770.141602 70.001 -104.8822
12770.507812 70.003 -104.9901
12770.874023 69.994 -105.0640
12771.240234 69.982 -105.0727
12771.606445 69.973 -105.0232
12771.972656 69.970 -104.9489
12772.338867 69.974 -104.8824
12772.705078 69.981 -104.8376
12773.071289 69.989 -104.8119
12773.437500 69.998 -104.8009
12773.803711 70.007 -104.8080
12774.169922 70.016 -104.8400
12774.536133 70.022 -104.8963
12774.902344 70.022 -104.9615
12775.268555 70.017 -105.0113
12775.634766 70.009 -105.0269
12776.000977 70.003 -105.0058
12776.367188 70.000 -104.9621
12776.733398 70.001 -104.9170
12777.099609 70.006 -104.8862
12777.465820 70.012 -104.8736
12777.832031 70.018 -104.8745
12778.198242 70.023 -104.8831
12778.564453 70.029 -104.8991
12778.930664 70.034 -104.9265
12779.296875 70.037 -104.9674
12779.663086 70.038 -105.0135
12780.029297 70.035 -105.0459
12780.395508 70.031 -105.0451
12780.761719 70.031 -105.0086
12781.127930 70.038 -104.9612
12781.494141 70.054 -104.9472
12781.860352 70.073 -105.0030
12782.226562 70.086 -105.1280
12782.592773 70.085 -105.2757
12782.958984 70.072 -105.3761
12783.325195 70.053 -105.3764
12783.691406 70.041 -105.2768
12784.057617 70.044 -105.1329
12784.423828 70.060 -105.0205
12784.790039 70.082 -104.9861
12785.156250 70.099 -105.0207
12785.522461 70.106 -105.0731
12785.888672 70.106 -105.0899
12786.254883 70.105 -105.0524
12786.621094 70.109 -104.9845
12786.987305 70.120 -104.9295
12787.353516 70.132 -104.9149
12787.719727 70.141 -104.9357
12788.085938 70.145 -104.9650
12788.452148 70.145 -104.9803
12788.818359 70.146 -104.9824
12789.184570 70.148 -104.9916
12789.550781 70.150 -105.0248
12789.916992 70.148 -105.0755
12790.283203 70.139 -105.1138
12790.649414 70.128 -105.1087
12791.015625 70.121 -105.0541
12791.381836 70.122 -104.9784
12791.748047 70.132 -104.9272
12792.114258 70.147 -104.9317
12792.480469 70.158 -104.9884
12792.846680 70.164 -105.0644
12793.212891 70.165 -105.1245
12793.579102 70.165 -105.1547
12793.945312 70.166 -105.1669
12794.311523 70.170 -105.1804
12794.677734 70.173 -105.1997
12795.043945 70.174 -105.2097
12795.410156 70.175 -105.1921
12795.776367 70.178 -105.1481
12796.142578 70.188 -105.1045
12796.508789 70.201 -105.0952
12796.875000 70.213 -105.1326
12797.241211 70.217 -105.1937
12797.607422 70.213 -105.2356
12797.973633 70.207 -105.2273
12798.339844 70.205 -105.1746
12798.706055 70.210 -105.1173
12799.072266 70.221 -105.0998
12799.438477 70.232 -105.1383
12799.804688 70.235 -105.2105
12800.170898 70.230 -105.2725
12800.537109 70.222 -105.2893
12800.903320 70.215 -105.2565
12801.269531 70.215 -105.1991
12801.635742 70.222 -105.1510
12802.001953 70.233 -105.1328
12802.368164 70.243 -105.1418
12802.734375 70.252 -105.1621
12803.100586 70.261 -105.1813
12803.466797 70.270 -105.2019
12803.833008 70.279 -105.2375
12804.199219 70.286 -105.2969
12804.565430 70.287 -105.3683
12804.931641 70.280 -105.4167
12805.297852 70.266 -105.4006
12805.664062 70.255 -105.2994
12806.030273 70.255 -105.1354
12806.396484 70.270 -104.9713
12806.762695 70.297 -104.8795
12807.128906 70.327 -104.9008
12807.495117 70.347 -105.0199
12807.861328 70.351 -105.1745
12808.227539 70.340 -105.2911
12808.593750 70.323 -105.3266
12808.959961 70.310 -105.2887
12809.326172 70.306 -105.2245
12809.692383 70.310 -105.1846
12810.058594 70.315 -105.1900
12810.424805 70.317 -105.2251
12810.791016 70.315 -105.2575
12811.157227 70.313 -105.2667
12811.523438 70.314 -105.2597
12811.889648 70.320 -105.2619
12812.255859 70.327 -105.2941
12812.622070 70.333 -105.3543
12812.988281 70.334 -105.4189
12813.354492 70.332 -105.4617
12813.720703 70.330 -105.4727
12814.086914 70.332 -105.4637
12814.453125 70.338 -105.4561
12814.819336 70.345 -105.4633
12815.185547 70.351 -105.4824
12815.551758 70.355 -105.5003
12815.917969 70.358 -105.5075
12816.284180 70.361 -105.5047
12816.650391 70.364 -105.4987
12817.016602 70.366 -105.4915
12817.382812 70.368 -105.4755
12817.749023 70.369 -105.4407
12818.115234 70.373 -105.3883
12818.481445 70.381 -105.3364
12818.847656 70.393 -105.3121
12819.213867 70.406 -105.3321
12819.580078 70.413 -105.3891
12819.946289 70.413 -105.4523
12820.312500 70.406 -105.4842
12820.678711 70.398 -105.4627
12821.044922 70.394 -105.3961
12821.411133 70.400 -105.3208
12821.777344 70.415 -105.2840
12822.143555 70.431 -105.3178
12822.509766 70.442 -105.4188
12822.875977 70.442 -105.5453
12823.242188 70.429 -105.6365
12823.608398 70.412 -105.6451
12823.974609 70.400 -105.5683
12824.340820 70.401 -105.4544
12824.707031 70.415 -105.3744
12825.073242 70.434 -105.3764
12825.439453 70.449 -105.4552
12825.805664 70.454 -105.5604
12826.171875 70.450 -105.6367
12826.538086 70.444 -105.6625
12826.904297 70.441 -105.6573
12827.270508 70.443 -105.6533
12827.636719 70.444 -105.6591
12828.002930 70.443 -105.6537
12828.369141 70.444 -105.6152
12828.735352 70.453 -105.5583
12829.101562 70.471 -105.5368
12829.467773 70.491 -105.6022
12829.833984 70.502 -105.7514
12830.200195 70.495 -105.9139
12830.566406 70.473 -105.9944
12830.932617 70.449 -105.9413
12831.298828 70.437 -105.7869
12831.665039 70.444 -105.6225
12832.031250 70.463 -105.5272
12832.397461 70.481 -105.5123
12832.763672 70.492 -105.5290
12833.129883 70.500 -105.5258
12833.496094 70.509 -105.4993
12833.862305 70.525 -105.4925
12834.228516 70.542 -105.5450
12834.594727 70.550 -105.6449
12834.960938 70.546 -105.7309
12835.327148 70.536 -105.7438
12835.693359 70.532 -105.6815
12836.059570 70.539 -105.6060
12836.425781 70.555 -105.5911
12836.791992 70.568 -105.6579
12837.158203 70.568 -105.7550
12837.524414 70.557 -105.8020
12837.890625 70.545 -105.7566
12838.256836 70.543 -105.6510
12838.623047 70.555 -105.5649
12838.989258 70.572 -105.5584
12839.355469 70.583 -105.6249
12839.721680 70.581 -105.7003
12840.087891 70.571 -105.7178
12840.454102 70.564 -105.6596
12840.820312 70.566 -105.5674
12841.186523 70.579 -105.5043
12841.552734 70.595 -105.5050
12841.918945 70.605 -105.5558
12842.285156 70.609 -105.6139
12842.651367 70.608 -105.6458
12843.017578 70.609 -105.6492
12843.383789 70.612 -105.6464
12843.750000 70.617 -105.6583
12844.116211 70.621 -105.6862
12844.482422 70.623 -105.7138
12844.848633 70.623 -105.7256
12845.214844 70.624 -105.7207
12845.581055 70.627 -105.7123
12845.947266 70.632 -105.7148
12846.313477 70.637 -105.7313
12846.679688 70.639 -105.7533
12847.045898 70.640 -105.7693
12847.412109 70.639 -105.7735
12847.778320 70.639 -105.7669
12848.144531 70.640 -105.7536
12848.510742 70.641 -105.7370
12848.876953 70.644 -105.7205
12849.243164 70.648 -105.7108
12849.609375 70.652 -105.7166
12849.975586 70.655 -105.7405
12850.341797 70.655 -105.7718
12850.708008 70.650 -105.7880
12851.074219 70.644 -105.7671
12851.440430 70.641 -105.7059
12851.806641 70.647 -105.6290
12852.172852 70.663 -105.5816
12852.539062 70.684 -105.6055
12852.905273 70.702 -105.7145
12853.271484 70.710 -105.8818
12853.637695 70.703 -106.0493
12854.003906 70.684 -106.1523
12854.370117 70.661 -106.1512
12854.736328 70.647 -106.0545
12855.102539 70.649 -105.9185
12855.468750 70.665 -105.8193
12855.834961 70.688 -105.8093
12856.201172 70.705 -105.8849
12856.567383 70.710 -105.9885
12856.933594 70.704 -106.0451
12857.299805 70.697 -106.0133
12857.666016 70.699 -105.9172
12858.032227 70.715 -105.8326
12858.398438 70.738 -105.8317
12858.764648 70.756 -105.9267
12859.130859 70.757 -106.0563
12859.497070 70.743 -106.1270
12859.863281 70.726 -106.0798
12860.229492 70.719 -105.9357
12860.595703 70.731 -105.7834
12860.961914 70.755 -105.7152
12861.328125 70.778 -105.7613
12861.694336 70.788 -105.8742
12862.060547 70.783 -105.9704
12862.426758 70.772 -105.9922
12862.792969 70.766 -105.9444
12863.159180 70.769 -105.8806
12863.525391 70.779 -105.8541
12863.891602 70.788 -105.8778
12864.257812 70.792 -105.9223
12864.624023 70.791 -105.9483
12864.990234 70.790 -105.9416
12865.356445 70.794 -105.9201
12865.722656 70.802 -105.9132
12866.088867 70.811 -105.9349
12866.455078 70.817 -105.9746
12866.821289 70.820 -106.0117
12867.187500 70.822 -106.0348
12867.553711 70.824 -106.0481
12867.919922 70.827 -106.0604
12868.286133 70.829 -106.0715
12868.652344 70.830 -106.0723
12869.018555 70.832 -106.0579
12869.384766 70.837 -106.0390
12869.750977 70.845 -106.0375
12870.117188 70.853 -106.0662
12870.483398 70.855 -106.1127
12870.849609 70.853 -106.1456
12871.215820 70.848 -106.1391
12871.582031 70.847 -106.0983
12871.948242 70.853 -106.0589
12872.314453 70.864 -106.0589
12872.680664 70.871 -106.1042
12873.046875 70.871 -106.1604
12873.413086 70.865 -106.1787
12873.779297 70.861 -106.1378
12874.145508 70.866 -106.0669
12874.511719 70.881 -106.0273
12874.877930 70.898 -106.0634
12875.244141 70.908 -106.1643
12875.610352 70.905 -106.2664
12875.976562 70.893 -106.2980
12876.342773 70.882 -106.2318
12876.708984 70.884 -106.1075
12877.075195 70.900 -106.0051
12877.441406 70.924 -105.9869
12877.807617 70.943 -106.0550
12878.173828 70.949 -106.1542
12878.540039 70.944 -106.2144
12878.906250 70.937 -106.1998
12879.272461 70.937 -106.1310
12879.638672 70.946 -106.0662
12880.004883 70.962 -106.0577
12880.371094 70.974 -106.1163
12880.737305 70.976 -106.2069
12881.103516 70.968 -106.2743
12881.469727 70.955 -106.2773
12881.835938 70.944 -106.2122
12882.202148 70.943 -106.1117
12882.568359 70.952 -106.0252
12882.934570 70.967 -105.9913
12883.300781 70.982 -106.0206
12883.666992 70.991 -106.0937
12884.033203 70.993 -106.1740
12884.399414 70.988 -106.2262
12884.765625 70.981 -106.2328
12885.131836 70.979 -106.2014
12885.498047 70.982 -106.1589
12885.864258 70.992 -106.1364
12886.230469 71.004 -106.1532
12886.596680 71.014 -106.2072
12886.962891 71.018 -106.2782
12887.329102 71.017 -106.3391
12887.695312 71.013 -106.3698
12888.061523 71.009 -106.3661
12888.427734 71.008 -106.3390
12888.793945 71.012 -106.3072
12889.160156 71.018 -106.2865
12889.526367 71.026 -106.2831
12889.892578 71.034 -106.2954
12890.258789 71.040 -106.3179
12890.625000 71.046 -106.3471
12890.991211 71.050 -106.3807
12891.357422 71.052 -106.4146
12891.723633 71.052 -106.4401
12892.089844 71.051 -106.4477
12892.456055 71.052 -106.4360
12892.822266 71.057 -106.4176
12893.188477 71.066 -106.4148
12893.554688 71.075 -106.4454
12893.920898 71.082 -106.5069
12894.287109 71.082 -106.5741
12894.653320 71.077 -106.6132
12895.019531 71.070 -106.6049
12895.385742 71.068 -106.5584
12895.751953 71.073 -106.5054
12896.118164 71.082 -106.4772
12896.484375 71.090 -106.4824
12896.850586 71.095 -106.5032
12897.216797 71.096 -106.5121
12897.583008 71.096 -106.4944
12897.949219 71.099 -106.4590
12898.315430 71.105 -106.4281
12898.681641 71.112 -106.4171
12899.047852 71.118 -106.4216
12899.414062 71.120 -106.4232
12899.780273 71.123 -106.4082
12900.146484 71.128 -106.3819
12900.512695 71.136 -106.3666
12900.878906 71.146 -106.3824
12901.245117 71.152 -106.4285
12901.611328 71.153 -106.4797
12901.977539 71.149 -106.5034
12902.343750 71.146 -106.4838
12902.709961 71.149 -106.4359
12903.076172 71.160 -106.3978
12903.442383 71.175 -106.4054
12903.808594 71.189 -106.4684
12904.174805 71.196 -106.5643
12904.541016 71.196 -106.6535
12904.907227 71.191 -106.7045
12905.273438 71.186 -106.7115
12905.639648 71.186 -106.6941
12906.005859 71.191 -106.6805
12906.372070 71.199 -106.6894
12906.738281 71.205 -106.7211
12907.104492 71.208 -106.7630
12907.470703 71.208 -106.8005
12907.836914 71.206 -106.8231
12908.203125 71.202 -106.8248
12908.569336 71.199 -106.8020
12908.935547 71.197 -106.7549
12909.301758 71.200 -106.6923
12909.667969 71.209 -106.6336
12910.034180 71.222 -106.6011
12910.400391 71.236 -106.6077
12910.766602 71.247 -106.6482
12911.132812 71.254 -106.7038
12911.499023 71.257 -106.7547
12911.865234 71.257 -106.7922
12912.231445 71.257 -106.8184
12912.597656 71.255 -106.8363
12912.963867 71.253 -106.8416
12913.330078 71.251 -106.8251
12913.696289 71.251 -106.7853
12914.062500 71.256 -106.7379
12914.428711 71.266 -106.7099
12914.794922 71.278 -106.7206
12915.161133 71.286 -106.7643
12915.527344 71.288 -106.8131
12915.893555 71.287 -106.8364
12916.259766 71.286 -106.8245
12916.625977 71.289 -106.7961
12916.992188 71.297 -106.7826
12917.358398 71.306 -106.8029
12917.724609 71.311 -106.8489
12918.090820 71.312 -106.8929
12918.457031 71.309 -106.9097
12918.823242 71.308 -106.8952
12919.189453 71.311 -106.8686
12919.555664 71.319 -106.8579
12919.921875 71.328 -106.8811
12920.288086 71.334 -106.9360
12920.654297 71.335 -107.0028
12921.020508 71.331 -107.0557
12921.386719 71.323 -107.0742
12921.752930 71.317 -107.0521
12922.119141 71.314 -107.0000
12922.485352 71.318 -106.9418
12922.851562 71.328 -106.9050
12923.217773 71.339 -106.9064
12923.583984 71.348 -106.9428
12923.950195 71.351 -106.9909
12924.316406 71.349 -107.0208
12924.682617 71.345 -107.0138
12925.048828 71.344 -106.9734
12925.415039 71.349 -106.9213
12925.781250 71.357 -106.8821
12926.147461 71.367 -106.8669
12926.513672 71.376 -106.8694
12926.879883 71.383 -106.8763
12927.246094 71.390 -106.8811
12927.612305 71.399 -106.8914
12927.978516 71.408 -106.9211
12928.344727 71.414 -106.9758
12928.710938 71.415 -107.0424
12929.077148 71.410 -107.0929
12929.443359 71.401 -107.1002
12929.809570 71.395 -107.0574
12930.175781 71.395 -106.9849
12930.541992 71.403 -106.9203
12930.908203 71.416 -106.8965
12931.274414 71.429 -106.9216
12931.640625 71.436 -106.9752
12932.006836 71.438 -107.0230
12932.373047 71.438 -107.0402
12932.739258 71.440 -107.0279
12933.105469 71.447 -107.0118
12933.471680 71.459 -107.0227
12933.837891 71.470 -107.0735
12934.204102 71.475 -107.1483
12934.570312 71.475 -107.2126
12934.936523 71.471 -107.2370
12935.302734 71.470 -107.2191
12935.668945 71.476 -107.1865
12936.035156 71.487 -107.1790
12936.401367 71.499 -107.2200
12936.767578 71.505 -107.2990
12937.133789 71.502 -107.3750
12937.500000 71.492 -107.4017
12937.866211 71.482 -107.3566
12938.232422 71.480 -107.2571
12938.598633 71.489 -107.1529
12938.964844 71.507 -107.0972
12939.331055 71.527 -107.1160
12939.697266 71.540 -107.1950
12940.063477 71.543 -107.2902
12940.429688 71.538 -107.3549
12940.795898 71.530 -107.3661
12941.162109 71.526 -107.3343
12941.528320 71.528 -107.2925
12941.894531 71.534 -107.2724
12942.260742 71.541 -107.2846
12942.626953 71.545 -107.3157
12942.993164 71.546 -107.3421
12943.359375 71.546 -107.3485
12943.725586 71.548 -107.3385
12944.091797 71.554 -107.3295
12944.458008 71.561 -107.3379
12944.824219 71.569 -107.3668
12945.190430 71.574 -107.4051
12945.556641 71.576 -107.4369
12945.922852 71.578 -107.4537
12946.289062 71.581 -107.4585
12946.655273 71.584 -107.4599
12947.021484 71.588 -107.4615
12947.387695 71.591 -107.4570
12947.753906 71.594 -107.4357
12948.120117 71.599 -107.3953
12948.486328 71.610 -107.3512
12948.852539 71.625 -107.3319
12949.218750 71.641 -107.3613
12949.584961 71.652 -107.4396
12949.951172 71.654 -107.5363
12950.317383 71.647 -107.6048
12950.683594 71.635 -107.6091
12951.049805 71.627 -107.5486
12951.416016 71.628 -107.4611
12951.782227 71.638 -107.4000
12952.148438 71.652 -107.4002
12952.514648 71.661 -107.4558
12952.880859 71.662 -107.5270
12953.247070 71.656 -107.5681
12953.613281 71.649 -107.5578
12953.979492 71.648 -107.5107
12954.345703 71.654 -107.4632
12954.711914 71.664 -107.4467
12955.078125 71.675 -107.4682
12955.444336 71.683 -107.5122
12955.810547 71.687 -107.5568
12956.176758 71.690 -107.5891
12956.542969 71.692 -107.6079
12956.909180 71.695 -107.6167
12957.275391 71.698 -107.6162
12957.641602 71.703 -107.6072
12958.007812 71.711 -107.5964
12958.374023 71.720 -107.5984
12958.740234 71.730 -107.6260
12959.106445 71.736 -107.6763
12959.472656 71.736 -107.7265
12959.838867 71.732 -107.7468
12960.205078 71.727 -107.7221
12960.571289 71.727 -107.6659
12960.937500 71.733 -107.6122
12961.303711 71.743 -107.5913
12961.669922 71.752 -107.6083
12962.036133 71.756 -107.6426
12962.402344 71.756 -107.6668
12962.768555 71.756 -107.6704
12963.134766 71.758 -107.6659
12963.500977 71.763 -107.6758
12963.867188 71.767 -107.7103
12964.233398 71.768 -107.7575
12964.599609 71.765 -107.7931
12964.965820 71.762 -107.8005
12965.332031 71.761 -107.7851
12965.698242 71.766 -107.7691
12966.064453 71.773 -107.7739
12966.430664 71.781 -107.8039
12966.796875 71.786 -107.8457
12967.163086 71.789 -107.8801
12967.529297 71.791 -107.8980
12967.895508 71.796 -107.9051
12968.261719 71.802 -107.9159
12968.627930 71.810 -107.9411
12968.994141 71.816 -107.9792
12969.360352 71.818 -108.0177
12969.726562 71.819 -108.0404
12970.092773 71.818 -108.0367
12970.458984 71.819 -108.0073
12970.825195 71.824 -107.9651
12971.191406 71.833 -107.9309
12971.557617 71.845 -107.9240
12971.923828 71.855 -107.9510
12972.290039 71.860 -107.9991
12972.656250 71.859 -108.0390
12973.022461 71.853 -108.0386
12973.388672 71.848 -107.9835
12973.754883 71.850 -107.8900
12974.121094 71.861 -107.8010
12974.487305 71.880 -107.7626
12974.853516 71.899 -107.7962
12975.219727 71.911 -107.8847
12975.585938 71.913 -107.9818
12975.952148 71.906 -108.0404
12976.318359 71.898 -108.0401
12976.684570 71.896 -107.9977
12977.050781 71.900 -107.9527
12977.416992 71.910 -107.9392
12977.783203 71.919 -107.9650
12978.149414 71.925 -108.0124
12978.515625 71.926 -108.0570
12978.881836 71.927 -108.0884
12979.248047 71.928 -108.1150
12979.614258 71.930 -108.1503
12979.980469 71.929 -108.1944
12980.346680 71.925 -108.2288
12980.712891 71.919 -108.2305
12981.079102 71.916 -108.1948
12981.445312 71.919 -108.1458
12981.811523 71.930 -108.1223
12982.177734 71.941 -108.1483
12982.543945 71.948 -108.2126
12982.910156 71.947 -108.2752
12983.276367 71.942 -108.2964
12983.642578 71.939 -108.2671
12984.008789 71.942 -108.2151
12984.375000 71.953 -108.1815
12984.741211 71.965 -108.1878
12985.107422 71.973 -108.2206
12985.473633 71.978 -108.2465
12985.839844 71.981 -108.2442
12986.206055 71.989 -108.2252
12986.572266 72.002 -108.2249
12986.938477 72.015 -108.2711
12987.304688 72.023 -108.3574
12987.670898 72.021 -108.4429
12988.037109 72.012 -108.4805
12988.403320 72.004 -108.4507
12988.769531 72.003 -108.3762
12989.135742 72.011 -108.3050
12989.501953 72.024 -108.2771
12989.868164 72.037 -108.3005
12990.234375 72.046 -108.3535
12990.600586 72.049 -108.4064
12990.966797 72.049 -108.4433
12991.333008 72.049 -108.4672
12991.699219 72.050 -108.4891
12992.065430 72.050 -108.5134
12992.431641 72.049 -108.5334
12992.797852 72.048 -108.5407
12993.164062 72.048 -108.5354
12993.530273 72.050 -108.5275
12993.896484 72.054 -108.5268
12994.262695 72.058 -108.5319
12994.628906 72.061 -108.5311
12994.995117 72.067 -108.5165
12995.361328 72.077 -108.4995
12995.727539 72.093 -108.5114
12996.093750 72.112 -108.5841
12996.459961 72.125 -108.7230
12996.826172 72.125 -108.8927
12997.192383 72.111 -109.0284
12997.558594 72.088 -109.0692
12997.924805 72.067 -108.9928
12998.291016 72.060 -108.8322
12998.657227 72.071 -108.6600
12999.023438 72.096 -108.5504
12999.389648 72.126 -108.5409
12999.755859 72.151 -108.6188
13000.122070 72.164 -108.7339
13000.488281 72.165 -108.8281
13000.854492 72.161 -108.8649
13001.220703 72.160 -108.8441
13001.586914 72.164 -108.7972
13001.953125 72.176 -108.7655
13002.319336 72.189 -108.7735
13002.685547 72.198 -108.8156
13003.051758 72.201 -108.8615
13003.417969 72.200 -108.8800
13003.784180 72.200 -108.8619
13004.150391 72.203 -108.8280
13004.516602 72.212 -108.8132
13004.882812 72.220 -108.8370
13005.249023 72.222 -108.8862
13005.615234 72.217 -108.9219
13005.981445 72.209 -108.9095
13006.347656 72.204 -108.8467
13006.713867 72.207 -108.7680
13007.080078 72.218 -108.7194
13007.446289 72.230 -108.7236
13007.812500 72.238 -108.7642
13008.178711 72.239 -108.8021
13008.544922 72.238 -108.8083
13008.911133 72.240 -108.7865
13009.277344 72.248 -108.7681
13009.643555 72.259 -108.7846
13010.009766 72.268 -108.8416
13010.375977 72.272 -108.9167
13010.742188 72.270 -108.9786
13011.108398 72.266 -109.0087
13011.474609 72.262 -109.0087
13011.840820 72.261 -108.9909
13012.207031 72.264 -108.9661
13012.573242 72.269 -108.9401
13012.939453 72.276 -108.9205
13013.305664 72.287 -108.9202
13013.671875 72.297 -108.9489
13014.038086 72.303 -109.0006
13014.404297 72.304 -109.0499
