x	Curve1
255.38	30.6119
259.07	30.5707
262.82	30.5317
266.62	30.4942
270.47	30.4579
274.39	30.4223
278.35	30.3873
282.38	30.3527
286.46	30.3185
290.6	30.2847
294.8	30.251
299.06	30.2176
303.39	30.1844
307.77	30.1513
312.22	30.1184
316.74	30.0856
321.32	30.053
325.96	30.0205
330.68	29.9881
335.46	29.9557
340.31	29.9235
345.23	29.8914
350.22	29.8594
355.28	29.8274
360.42	29.7955
365.63	29.7637
370.92	29.732
376.28	29.7004
381.72	29.6688
387.24	29.6373
392.84	29.6059
398.52	29.5746
404.28	29.5434
410.12	29.5123
416.05	29.4812
422.07	29.4503
428.17	29.4196
434.36	29.389
440.64	29.3587
447.01	29.3287
453.47	29.2994
460.03	29.2712
466.68	29.2464
473.43	29.2403
480.27	29.2227
487.22	29.202
494.26	29.1803
501.41	29.1583
508.65	29.1361
516.01	29.114
523.47	29.092
531.04	29.0702
538.71	29.0488
546.5	29.0276
554.4	29.0069
562.42	28.9866
570.55	28.9668
578.8	28.9477
587.17	28.9292
595.66	28.9115
604.27	28.8948
613.01	28.8791
621.87	28.8646
630.86	28.8517
639.98	28.8404
649.23	28.8308
658.62	28.8228
668.14	28.8165
677.8	28.8117
687.6	28.8083
697.54	28.806
707.63	28.8046
717.86	28.8039
728.24	28.8037
738.77	28.8039
749.45	28.8051
760.28	28.8075
771.27	28.8115
782.43	28.8177
793.74	28.8267
805.21	28.8393
816.86	28.8569
828.67	28.8815
840.65	28.9161
852.8	28.9623
865.13	29.0196
877.64	29.0851
890.33	29.1539
903.2	29.222
916.26	29.2871
929.5	29.3497
942.94	29.4112
956.58	29.4726
970.41	29.5344
984.44	29.5972
998.67	29.6617
1013.11	29.7284
1027.75	29.7979
1042.61	29.871
1057.69	29.9485
1072.98	30.0302
1088.49	30.1156
1104.23	30.2039
1120.19	30.2943
1136.39	30.3856
1152.82	30.4765
1169.49	30.5653
1186.39	30.6501
1203.55	30.7307
1220.95	30.8098
1238.6	30.8911
1256.51	30.9791
1274.67	31.0798
1293.1	31.2002
1311.8	31.3466
1330.76	31.5138
1350	31.6913
1369.52	31.8674
1389.32	32.0315
1409.41	32.176
1429.79	32.3016
1450.46	32.415
1471.43	32.5217
1492.7	32.6264
1514.28	32.7336
1536.18	32.8482
1558.39	32.9752
1580.92	33.1158
1603.77	33.2691
1626.96	33.4336
1650.48	33.6069
1674.35	33.7863
1698.55	33.9692
1723.11	34.1543
1748.02	34.3408
1773.3	34.5277
1798.93	34.7134
1824.94	34.8935
1851.33	35.0739
1878.09	35.2719
1905.25	35.4803
1932.79	35.6952
1960.74	35.9162
1989.09	36.1444
2017.84	36.382
2047.02	36.6309
2076.61	36.8864
2106.64	37.1401
2137.09	37.3825
2167.99	37.6065
2199.34	37.8122
2231.13	38.0031
2263.39	38.1821
2296.11	38.3508
2329.31	38.5106
2362.99	38.6596
2397.2	38.7898
2431.8	38.893
2467	38.9618
2502.6	38.99
2538.8	38.973
2575.5	38.9151
2612.8	38.8246
2650.5	38.708
2688.9	38.5708
2727.7	38.4186
2767.2	38.2567
2807.2	38.0861
2847.8	37.9093
2888.9	37.7303
2930.7	37.5511
2973.1	37.3731
3016.1	37.1978
3059.7	37.0263
3103.9	36.8596
3148.8	36.6989
3194.3	36.5454
3240.5	36.4011
3287.3	36.2684
3334.9	36.1511
3383.1	36.0529
3432	35.9761
3481.6	35.9224
3531.9	35.8926
3583	35.8857
3634.8	35.8989
3687.4	35.9283
3740.7	35.9717
3794.8	36.0302
3849.6	36.1056
3905.3	36.201
3961.7	36.3215
4019	36.4756
4077.1	36.6759
4136.1	36.9287
4195.9	37.2324
4256.5	37.5732
4318.1	37.9245
4380.5	38.283
4443.8	38.6668
4508.1	39.1083
4573.3	39.6575
4639.4	40.312
4706.5	40.9812
4774.5	41.5989
4843.5	42.1616
4913.6	42.6432
4984.6	42.9927
5056.7	43.1626
5129.8	43.1086
5203.9	42.8481
5279.2	42.407
5355.5	41.7975
5432.9	41.0161
5511.5	40.0947
5591.2	39.1275
5672	38.1785
5754	37.2741
5837.2	36.446
5921.6	35.7174
6007.2	35.0671
6094	34.4538
6182.2	33.9161
6271.5	33.4942
6362.2	33.1557
6454.2	32.8803
6547.5	32.6665
6642.2	32.5197
6738.2	32.451
6835.6	32.478
6934.4	32.6099
7034.7	32.8422
7136.4	33.1731
7239.6	33.6073
7344.3	34.1624
7450.4	34.8798
7558.2	35.8037
7667.4	37.0027
7778.3	38.32
7890.7	39.2826
8004.8	39.5515
8120.6	38.9507
8238	37.5939
8357.1	35.4573
8477.9	33.4567
8600.5	31.7031
8724.8	29.9663
8850.9	28.4449
8978.9	27.1404
9108.7	26.0267
9240.4	25.0772
9374	24.2331
9509.5	23.4502
9647	22.714
9786.5	22.1166
9928	21.6528
10071.5	21.2663
10217.2	20.9302
10364.9	20.6394
10514.7	20.3947
10666.7	20.1997
10821	20.0608
10977.4	19.9878
11136.1	19.9951
11297.1	20.088
11460.5	20.2612
11626.1	20.5104
11794.2	20.8321
11964.8	21.2238
12137.7	21.684
12313.2	22.2569
12491.2	23.0701
12671.8	24.0521
12855.1	25.449
13040.9	27.1825
13229.5	28.4771
13420.7	27.7731
13614.8	26.1133
13811.6	24.1865
14011.3	22.4204
14213.9	21.1079
14419.4	20.4564
14627.8	20.4328
14839.3	20.7701
15053.9	20.9098
15271.5	20.4945
15492.3	19.4761
15716.3	18.5572
15943.5	18.5385
16174	19.148
16407.9	20.0472
16645.1	21.0906
16885.7	21.4882
17129.9	20.8407
17377.5	19.2105
17628.8	17.007
17883.6	14.5823
18142.2	12.0742
18404.5	9.5365
18670.6	6.7972
18940.5	3.5239
19103.1	1.3852
